Date,S&P500_Close,S&P500_Volume,AAL_Close,AAL_Volume,ALGT_Close,ALGT_Volume,ALK_Close,ALK_Volume,DAL_Close,DAL_Volume,HA_Close,HA_Volume,LUV_Close,LUV_Volume,BCS_Close,BCS_Volume,CS_Close,CS_Volume,DB_Close,DB_Volume,GS_Close,GS_Volume,MS_Close,MS_Volume,WFC_Close,WFC_Volume,BHC_Close,BHC_Volume,JNJ_Close,JNJ_Volume,MRK_Close,MRK_Volume,PFE_Close,PFE_Volume,RHHBY_Close,RHHBY_Volume,UNH_Close,UNH_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,GOOG_Close,GOOG_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,FB_Close,FB_Volume
06-01-2017,2276.97998,3339890000,46.209999,7260200,166.350006,127500,86.980003,929700,49.68,6922700,55.5,695200,49.93,5691900,11.54,2369000,15.68,4017000,19.27,4631300,244.899994,3591100,43.849998,9152800,55.040001,18715900,15.29,10435900,116.300003,5221400,60.27,10238600,33.48,17474600,29.780001,1020300,162.410004,3081300,29.477501,127007600,795.98999,5986200,806.150024,1640200,169.529999,2945500,62.84,19922900,123.410004,28545300
09-01-2017,2268.899902,3217610000,47.080002,4739100,168.5,100200,87.470001,1287200,49.689999,5332900,56.599998,559800,50.299999,4966600,11.33,2879700,15.61,2806300,19.049999,3670500,242.889999,3022800,42.709999,11104000,54.240002,21794100,15.35,9533200,116.279999,5457500,61.099998,9734600,33.470001,20455300,30.02,2454900,161.949997,3040800,29.747499,134247600,796.919983,3446100,806.650024,1274600,167.649994,3189900,62.639999,20382700,124.900002,22880400
10-01-2017,2268.899902,3638790000,48.48,7483800,178.050003,124700,92,2126500,50.93,8440500,56.450001,1037800,51.34,5569300,11.46,2248200,15.63,3013300,18.67,7060500,242.570007,3432900,43.060001,9074300,54.619999,17978200,16.4,42444800,116.160004,5312800,59.919998,15302200,33.439999,19397300,29.99,1152800,161.580002,3500700,29.7775,97848400,795.900024,2558400,804.789978,1176800,165.520004,4118700,62.619999,18593000,124.349998,17324600
11-01-2017,2275.320068,3620410000,48.639999,6925800,180.399994,195000,93.800003,2537800,51.439999,10001600,57.049999,867800,51.68,5941600,11.48,4096200,15.93,3723500,19.129999,6324200,245.759995,3532600,43.669998,8777100,54.799999,21100600,15.33,28591700,114.730003,8887200,61.630001,32711700,32.830002,40439400,29.48,1010300,161.889999,3330600,29.9375,110354400,799.02002,2992800,807.909973,1065900,167.75,3599500,63.189999,21517300,126.089996,18356500
12-01-2017,2270.439941,3462130000,48.099998,5447300,176.899994,129700,93.260002,1524900,50.889999,14284800,55.650002,516900,51.009998,6059800,11.39,3034400,15.62,4250200,18.719999,5371900,243.839996,4022300,43.630001,8595600,54.5,20566600,15.63,15764200,114.620003,6627300,62.209999,24885400,32.599998,31760900,29.41,1020600,162.360001,2555900,29.8125,108344800,813.640015,4873900,806.359985,1353100,167.949997,2927500,62.610001,20968200,126.620003,18653900
13-01-2017,2274.639893,3081270000,47.650002,3541700,177.75,76200,94.32,833300,51.23,7380600,57.549999,580700,51.150002,2611300,11.38,3308200,15.86,4640000,19.18,6959700,244.300003,4186100,43.810001,12904500,55.310001,37231600,15.33,11117700,114.599998,4935200,62.34,9969100,32.52,20291200,29.620001,1018000,161.800003,3183300,29.76,104447600,817.140015,3791900,807.880005,1099200,167.339996,2875400,62.700001,19422300,128.339996,24884300
17-01-2017,2267.889893,3584990000,46.75,5350800,175.899994,93900,93.410004,1092900,50.330002,7477500,56.25,585500,50.240002,4219700,11.34,6651500,15.49,4569100,18.559999,5975300,235.740005,6277200,42.150002,21840400,53.779999,26974400,15.24,10228200,114.870003,6255400,61.48,10592700,32.060001,32104500,29.469999,1581600,160.660004,5475800,30,137759200,809.719971,3670500,804.609985,1362100,167.889999,3315700,62.529999,20664000,127.870003,15294500
18-01-2017,2271.889893,3315250000,47.639999,5176500,178.550003,115700,92.93,1829100,50.299999,7076500,56.650002,441900,50.380001,5897000,11.21,4011900,15.3,12838800,18.74,5019000,234.289993,7590500,42.860001,15906900,54.27,21186700,15.11,14998500,114.699997,5014600,61.169998,8131700,32.029999,21469700,29.360001,502500,157.740005,6591600,29.997499,94852000,807.47998,2354200,806.070007,1294400,166.800003,4007800,62.5,19670100,127.919998,13145900
19-01-2017,2263.689941,3165970000,47.259998,3729300,176.550003,109300,94.220001,1505000,49.700001,7012700,55.200001,690600,50.07,4237900,11.22,2349800,15.29,3791900,18.879999,3644200,231.410004,4561800,42.450001,15040100,54.580002,20906900,14.9,9508300,114.199997,5540800,60.330002,11397900,31.700001,26144100,28.959999,1378300,158.699997,4976900,29.945,102389200,809.039978,2540800,802.174988,919300,166.809998,6963400,62.299999,18451700,127.550003,12195500
20-01-2017,2271.310059,3524970000,48,5611800,177.5,96600,94.709999,1318800,50.5,7722400,55.75,632700,51.09,5196500,11.19,2395800,15.46,3903600,19.18,5371600,232.199997,5211800,42.59,10779600,55.07,24160800,14.73,9368000,114.150002,7502400,62.529999,25240300,31.77,30159700,29.190001,826400,158.660004,3579100,30,130391600,808.330017,3376200,805.02002,1670000,170.550003,12690000,62.740002,30213500,127.040001,19097200
23-01-2017,2265.199951,3152710000,46.939999,4284200,176.25,79500,93.07,926100,48.77,8753100,53.900002,946800,49.939999,4222200,11.25,1817800,15.16,3360100,19.24,5004700,232.669998,3136200,41.959999,12344700,54.25,17227400,13.99,18864100,113.910004,7989800,61.810001,10201700,31.459999,24761000,29.200001,3126000,159.070007,4062600,30.02,88200800,817.880005,2797500,819.309998,1963600,171.029999,5478200,62.959999,23097600,128.929993,16593600
24-01-2017,2280.070068,3810960000,47.540001,4926700,174.350006,111500,92.860001,868600,49.439999,6398100,54.950001,866600,49.650002,6152400,11.46,2567300,15.35,2358800,19.83,8020400,233.679993,4448200,42.73,12164200,54.700001,18523300,13.58,14203800,111.760002,12450300,61.209999,10487500,31.15,29625400,29.059999,1188900,160.429993,3514100,29.9925,92844000,822.440002,2971700,823.869995,1474000,175.899994,6952400,63.52,24672900,129.369995,15162700
25-01-2017,2298.370117,3846020000,47.91,5075800,173.649994,71200,93.379997,700300,50.189999,8096300,51.799999,2181000,49.459999,8380800,11.71,3026200,15.99,5399000,20.85,8157300,237.25,3716800,43.860001,13961000,56.619999,32252100,13.99,15237000,112.800003,9385500,61.080002,14557000,31.290001,32168200,29.41,1023600,161.240005,3605800,30.469999,129510400,836.52002,3922600,835.669983,1494500,178.289993,5922500,63.68,23672700,131.479996,18731300
26-01-2017,2296.679932,3610360000,49.59,10332800,176.399994,98600,95.900002,1266400,50.900002,8905600,52.799999,1042200,53.919998,15952600,11.69,3603700,15.84,3860000,20.799999,4619600,239.580002,4195600,44.02,10628900,57.18,23769800,13.62,10858700,111.839996,10164300,61.200001,12707500,31.280001,27185500,29.51,1579600,162.75,4202400,30.485001,105350400,839.150024,3586300,832.150024,2973900,178.660004,3063900,64.269997,43554600,132.779999,20020100
27-01-2017,2294.689941,3135890000,46.950001,19411100,172.600006,123300,95.129997,1566800,49.700001,6852000,51.5,803900,52.700001,7687000,11.52,1363700,15.34,5034600,20.459999,4030100,236.949997,3253100,43.650002,7635600,56.59,17186200,13.47,8550600,113.379997,8886100,61.75,6653200,31.42,24054700,29.68,852100,162.990005,3110400,30.487499,82251600,835.77002,2998700,823.309998,2965800,177.300003,3482300,65.779999,44818000,132.179993,19539500
30-01-2017,2280.899902,3591270000,44.900002,16786100,172.899994,84000,94.160004,1173600,47.669998,12745600,51.200001,882600,52.349998,8057600,11.19,3586200,15.4,3303700,20.110001,5321200,233.899994,3803300,43.119999,7216200,56.080002,15961400,13.33,12241500,113.129997,6969400,61.43,7853600,31.309999,27464800,29.49,1224300,162.089996,2784600,30.407499,121510000,830.380005,3747300,802.320007,3246600,175.800003,4094800,65.129997,31651400,130.979996,18956100
31-01-2017,2278.870117,4087450000,44.25,11719800,172,192900,93.82,932500,47.240002,12533800,50.950001,839900,52.310001,6604000,11.07,3464000,15.2,4524700,19.91,5104400,229.320007,5156400,42.490002,10811000,56.330002,22409100,13.78,12876300,113.25,8713400,61.990002,9821100,31.73,37450000,29.959999,1707200,162.100006,3037000,30.3375,196804000,823.47998,3137200,796.789978,2160600,174.520004,4139000,64.650002,25270500,130.320007,19790500
01-02-2017,2279.550049,3916610000,44.049999,7955500,172.399994,230900,93.629997,830200,47.259998,8377500,50.5,590000,52.73,4953400,11.23,3019000,15.32,5300100,20.469999,6909000,230.669998,4024500,42.700001,9731300,55.91,21157700,13.73,9040200,113.230003,7082300,62.099998,11018800,31.67,28493300,30.09,953400,162.710007,3718500,32.1875,447940000,832.349976,3850200,795.695007,2029700,174.289993,2795700,63.580002,39671500,133.229996,50139800
02-02-2017,2280.850098,3807710000,44.009998,7607700,163,385800,94.529999,1174700,47.380001,8795700,50.150002,951700,52.860001,4563700,11.12,4241700,14.94,5440200,19.73,12769900,230.410004,2775700,42.130001,11481000,55.75,13044400,14.31,23337400,113.57,7826300,64.18,18990200,31.73,23372300,29.559999,1753700,160.759995,4714000,32.1325,134841600,839.950012,7350500,798.530029,1532100,174.580002,2620500,63.169998,45827000,130.839996,54366400
03-02-2017,2297.419922,3597970000,44.200001,6357900,162.100006,183900,94.089996,933000,47.810001,5632300,50.799999,527200,52.880001,3631600,11.45,4253300,15.2,6089000,20.200001,8482600,240.949997,7381000,44.43,16692200,57.27,19879800,14.22,10467200,113.639999,7267600,64.290001,11650500,32.09,35991700,29.76,1218600,161.869995,2762300,32.27,98029200,810.200012,10868800,801.48999,1463400,175.820007,3309300,63.68,30301800,130.979996,24804900
06-02-2017,2292.560059,3109050000,45.299999,6496100,163.25,83600,95.120003,864000,48.259998,7169200,50.349998,667200,53.07,3335000,11.3,3116600,15.03,4371200,19.74,5781900,239.979996,4639200,44.630001,12577100,56.549999,13940200,14.59,9207700,113.400002,6178400,64.940002,9158800,32.23,24534400,29.799999,591100,160.509995,3479400,32.572498,107383600,807.640015,3897300,801.340027,1184500,175.860001,2650800,63.639999,19796400,132.059998,17058500
07-02-2017,2293.080078,3448690000,45.169998,6120000,164.699997,137200,94.099998,1572900,48.150002,7262900,50.400002,704100,53.040001,5231000,11.3,2806800,14.84,3306300,19.52,5048700,239.619995,2660200,44.869999,10055700,56.34,14937400,14.25,9496800,113.480003,5507900,64.199997,8435300,32.080002,23512000,29.959999,920700,160.529999,2942700,32.8825,152735200,812.5,3466100,806.969971,1241200,178.460007,3873500,63.43,20277200,131.839996,14596400
08-02-2017,2294.669922,3609740000,45.060001,4329900,165.649994,92900,97.199997,2683600,48.099998,5342600,50.5,726100,52.919998,4076800,11.27,2765900,14.5,7814400,19.209999,6417900,237.729996,2744700,43.91,10586500,55.630001,18592200,14.68,10421600,113.400002,5272000,64.32,5906800,32.139999,19160100,29.950001,1097800,160.309998,2339700,33.009998,92016400,819.710022,2858000,808.380005,1155300,176.169998,2913100,63.34,18096400,134.199997,22390600
09-02-2017,2307.870117,3677940000,46.299999,7089900,169.149994,133400,98.410004,2164000,49.330002,7274700,51.5,1133000,54.52,7692200,11.46,2426600,14.74,4683900,19.26,7226600,241.550003,3550800,44.849998,13166700,56.73,15907800,14.92,9888500,114.080002,5854600,64.389999,7052900,32.380001,23816300,30.01,755300,160.440002,3056800,33.105,113399600,821.359985,2484900,809.559998,989700,177.210007,3090700,64.059998,22644400,134.139999,16470600
10-02-2017,2316.100098,3475020000,46.450001,4040600,171.300003,80400,97.349998,1258000,49.259998,5322600,51.349998,472500,54.709999,3194400,11.41,2029900,14.58,3624600,18.940001,4697800,242.720001,3072800,44.700001,8909400,56.860001,12268100,15.04,8468700,115.239998,6438500,64.150002,8531400,32.349998,21907200,30,1587100,160.75,1905900,33.029999,80262000,827.460022,2429600,813.669983,1135000,178.679993,2930700,64,18170700,134.190002,15061900
13-02-2017,2328.25,3349730000,47.41,6158600,174.649994,88900,98.019997,1077600,50.060001,6565900,51.849998,442200,55.73,5412800,11.57,2401800,14.81,3893700,19.209999,3485000,246.270004,2998200,45.259998,13256300,57.080002,15325300,14.97,9809400,115.879997,5710800,64.769997,7151100,32.610001,20620100,29.82,679900,161.990005,3275800,33.322498,92141600,836.530029,4172600,819.23999,1213300,179.360001,3093400,64.720001,22920100,134.050003,13526200
14-02-2017,2337.580078,3520910000,46.57,6271700,174.850006,111400,96.300003,1252300,49.860001,7024600,51.099998,691300,55.310001,4945100,11.75,4495300,15.06,6447200,19.530001,5636600,249.460007,4141500,46.040001,12958700,57.98,16382900,15.98,18792400,116.360001,5539100,65.660004,10142700,32.75,22965400,29.690001,940100,163.130005,2969400,33.755001,132904800,836.390015,2792400,820.450012,1054700,180.130005,2776500,64.57,23108400,133.850006,14364900
15-02-2017,2349.25,3775590000,47.540001,8394800,174.850006,72400,96.959999,1449100,51.169998,12705000,51.150002,921700,57.290001,9908500,11.89,2614200,15.3,4220800,19.98,5169300,250.539993,4296600,46.490002,10115100,58.549999,25350400,16.860001,27696300,117.199997,5979700,65.160004,17807300,33.509998,45574500,30.16,2497600,164.289993,4537900,33.877499,142492400,842.700012,2968900,818.97998,1313600,181.679993,2914300,64.529999,17005200,133.440002,13226500
16-02-2017,2347.219971,3672370000,46.970001,5681800,173.600006,103100,96.690002,1296800,50.830002,6626700,50.400002,761900,56.34,5617900,11.89,4420800,15.22,4070800,19.780001,4340000,249.440002,2286300,46.110001,10752500,58.119999,14694500,16.219999,31055800,118.080002,7119300,65.260002,12346300,33.619999,38332300,30.51,557200,163.649994,3191600,33.837502,90338400,844.140015,2714700,824.159973,1287600,181.429993,3251500,64.519997,20546300,133.839996,12831100
17-02-2017,2351.159912,3513060000,46.91,4581600,171.399994,86300,96.599998,910000,51.23,5428000,50.299999,737600,57.32,6077200,11.77,2085100,15.42,4041000,19.41,5811800,250.380005,3262300,46.150002,8310100,58.09,15783200,16.040001,11642800,118.860001,8691400,65.389999,9048300,33.619999,34992700,30.530001,570100,157.619995,12033600,33.93,88792800,845.070007,3112300,828.070007,1611000,180.669998,3552500,64.620003,21248800,133.529999,12276500
21-02-2017,2365.379883,3579780000,46.810001,4672000,173.899994,76000,96.610001,1068200,51.209999,6406500,50.299999,730300,57.860001,4290600,11.73,2351100,15.48,4297600,19.58,3193700,251.759995,2794900,46.560001,7628400,58.25,16916800,16.4,9435700,119.660004,8595100,65.480003,7386100,33.619999,24090700,30.68,1126700,160.570007,5419000,34.174999,98028800,856.440002,3507700,831.659973,1262300,180.259995,4480300,64.489998,20655900,133.720001,14759100
22-02-2017,2362.820068,3468670000,46.32,5799600,172.949997,58700,97.25,870900,50.93,4345100,50.150002,539800,57.91,4782100,11.7,2256500,15.35,4298400,19.65,3389800,251.729996,2378800,46.52,7612800,58.360001,12344200,16.35,9699700,119.519997,5103900,65.290001,8679600,33.59,27207300,30.610001,3881800,160.570007,2725300,34.2775,83347600,855.609985,2617000,830.76001,982900,181.149994,3020500,64.360001,19292700,136.119995,27360100
23-02-2017,2363.810059,4015260000,46.099998,5247000,172.100006,68600,95.889999,822100,50.48,6470900,49.549999,758300,57.259998,4664700,11.48,6291600,15.33,3722100,19.709999,4408300,251.190002,2594700,46.580002,11877100,58.490002,13841400,16.58,10961500,121.699997,9980900,65.849998,6855600,34.060001,30477100,30.540001,2298500,162.600006,2459600,34.1325,83152800,852.190002,3462000,831.330017,1472800,181.649994,2282500,64.620003,20273100,135.360001,18422500
24-02-2017,2367.340088,3831570000,46.279999,4489600,173.550003,47800,97.010002,653800,50.459999,8154700,50,460700,58.540001,5513400,11.23,4355600,14.89,5254100,19.129999,4843800,247.350006,3565400,45.529999,11837200,57.810001,16379100,16.18,10635300,122.730003,10835000,66.160004,8444300,34.259998,24712000,30.6,844900,163.059998,2715700,34.165001,87106400,845.23999,3688000,828.640015,1392200,181.350006,3300100,64.620003,21796800,135.440002,12625700
27-02-2017,2369.75,3582610000,46.32,4130500,173.300003,86700,97.839996,778800,50.439999,7574200,49.5,571700,58.43,6309000,11.19,2241200,15.09,3855800,19.58,3874900,249.330002,2372600,45.84,7887000,58.060001,10101000,16.709999,16950200,122.400002,5946200,65.849998,7133800,34.279999,21830300,30.33,593800,165.380005,4071800,34.232498,81029600,848.640015,2713600,829.280029,1101500,179.399994,3691300,64.230003,15871500,136.410004,14306700
28-02-2017,2363.639893,4210140000,46.360001,4935600,174.100006,84200,97.82,1163100,49.93,6950200,48.650002,786300,57.799999,5733900,11.19,2447400,15.09,2501700,19.690001,4120400,248.059998,3627100,45.669998,13789400,57.880001,15558900,14.38,56133000,122.209999,8885500,65.870003,7740500,34.119999,27480700,30.42,867100,165.380005,4382100,34.247501,93931600,845.039978,2793700,823.210022,2260800,179.820007,3273400,63.98,23239800,135.539993,16112100
01-03-2017,2395.959961,4345180000,47.09,8278900,176.300003,112500,100.239998,1562400,51.029999,14144700,49.400002,853000,58.880001,5382900,11.35,3584600,15.78,6270700,20.66,7165100,252.710007,5218300,46.810001,14373700,59.73,25912700,13.59,41398600,123.860001,9393900,66.209999,10680700,34.419998,32291200,30.549999,648400,167.940002,3514200,34.947498,145658400,853.080017,2760100,835.23999,1496500,181.949997,3005600,64.940002,26937500,137.419998,16257000
02-03-2017,2381.919922,3821320000,45.720001,7590700,170.399994,114200,96.360001,1838200,49.959999,12527200,49.150002,717900,57.57,4658700,11.17,2626700,15.42,3835700,20.209999,4696800,251.059998,3020000,46.279999,8477000,58.709999,17578600,13.75,18474400,123.629997,6950200,66.080002,8647700,34.509998,25572100,32.419998,2670600,167.309998,1889800,34.740002,104844000,848.909973,2132100,830.630005,942500,180.529999,2918200,64.010002,24539600,136.759995,12294800
03-03-2017,2383.120117,3555260000,46.82,7256900,172.5,97600,98.940002,1535800,50.130001,11170800,49.950001,604600,58.860001,5136900,11.33,3696700,15.8,5118500,19.35,22501200,252.889999,3163700,46.830002,11404300,58.889999,14740000,13.06,33490600,123.790001,5585200,66.580002,8316900,34.52,18786300,32.419998,1189700,168.199997,2254400,34.945,84432400,849.880005,1941100,829.080017,896400,180.050003,1822000,64.25,18135900,137.169998,11160600
06-03-2017,2375.310059,3232700000,45.310001,11336600,168.75,80800,96.629997,1770100,48.849998,11368700,49.5,890600,57.560001,5899500,11.08,2348500,15.18,6706000,18.610001,23287200,252.009995,2467000,46.57,9332600,58.610001,13225500,12.41,30879200,123.709999,6670700,66.470001,8687500,34.349998,18191900,32.310001,1615200,168.699997,2576500,34.834999,87000000,846.609985,2610400,827.780029,1109000,180.470001,3204400,64.269997,18750300,137.419998,12748200
07-03-2017,2368.389893,3518390000,44.84,4565300,161.25,158500,95.120003,1235200,47.639999,10266200,48.049999,880300,56.830002,5757300,11.04,2405700,15.08,3955500,18.469999,9082000,250.899994,2497300,46.330002,9411000,58.299999,13099900,11.71,37137400,123.830002,6644000,65.959999,8328700,33.990002,29206200,32.119999,1372800,168.300003,2702300,34.880001,69785200,846.02002,2247600,831.909973,1037600,180.380005,2980500,64.400002,18521000,137.300003,13527100
08-03-2017,2362.97998,3812100000,44.889999,5520400,160.550003,104100,95.199997,1298500,47.669998,7165900,48.799999,842700,56.68,6214700,11.21,3661200,15.1,5767100,18.469999,11781800,250.240005,3574400,46.389999,11464700,58.209999,14711300,11.88,26568200,124.099998,7909900,65.800003,8417600,33.91,22647400,31.9,2624600,167.910004,2048200,34.75,74828800,850.5,2286500,835.369995,989800,179.449997,3557400,64.989998,21510900,137.720001,10184500
09-03-2017,2364.870117,3716340000,43.330002,9330100,158.949997,78900,94.779999,1205000,47.25,8790500,48.599998,526200,56.360001,7228200,11.24,1701300,15.26,3735600,19.049999,8268100,250.179993,3061500,46.68,11135400,58.700001,15721500,11.57,16392800,125.949997,8571100,65.889999,7735000,34.049999,19164700,31.860001,904600,168.009995,3631400,34.669998,88623600,853,2048200,838.679993,1261500,177.179993,5444100,64.730003,19846800,138.240005,15535300
10-03-2017,2372.600098,3432950000,43.900002,6842300,160.399994,69500,96.610001,1217100,47.91,6263100,48.200001,849900,55.880001,12504900,11.26,2953400,15.4,3833700,19.629999,9246800,248.380005,3365900,46.490002,8579400,58.849998,15120200,12.24,20865700,126.209999,7395400,65.599998,8823900,34.110001,19179000,32.040001,1094400,169.979996,3716600,34.785,78451200,852.460022,2436400,843.25,1704000,177.830002,3100300,64.93,19538200,138.789993,16314100
13-03-2017,2373.469971,3133900000,42.369999,8882300,158.550003,70600,96.580002,1375500,47.349998,6995300,48.799999,696000,54.490002,9720400,11.21,1700500,15.34,3896600,19.620001,5245400,248.160004,1801100,46.259998,7160400,58.700001,14063500,12.11,24670400,126.68,7162500,64.150002,14198600,34.110001,18964000,32.400002,688900,170.210007,3130200,34.799999,69686800,854.590027,1909700,845.539978,1223600,176.460007,3482200,64.709999,20100000,139.600006,10955500
14-03-2017,2365.449951,3172630000,41.209999,10208500,154.300003,127700,94.5,1132800,46.279999,14313200,48,761100,52.880001,9223100,11.02,2517300,15.21,2890900,19.26,5050500,247.720001,2144200,46.189999,6916200,58.759998,10885000,10.89,77795100,127.050003,7679700,64.199997,7892900,34.220001,14766100,32.380001,758400,169.059998,2522600,34.747501,61236400,852.530029,2130600,845.619995,779900,175.720001,3147500,64.410004,14280200,139.320007,12944000
15-03-2017,2385.26001,3906840000,42.09,13986200,159.5,92100,95.360001,1876100,47.189999,17933000,49.75,1120600,54.290001,9513600,11.07,3390700,15.33,4237500,19.27,6000400,246.779999,3427000,45.849998,10796100,58.709999,17777300,11.01,33025900,128.960007,8360600,64.699997,9025000,34.630001,23035900,31.370001,1330700,171.779999,2807600,35.115002,102767200,852.969971,2562200,847.200012,1381500,175.809998,3815500,64.75,24833800,139.720001,19344800
16-03-2017,2381.379883,3365660000,42.130001,7058300,156.949997,115000,94.139999,1396100,47.41,7899000,48.200001,945800,54.150002,4933700,11.36,3115300,15.59,4886900,19.6,6237800,248.220001,2940600,46.330002,9284100,59.32,18468200,11.2,19763000,128.460007,7610700,64.18,9613200,34.43,20698500,31.58,615700,171.300003,3138600,35.172501,76928000,853.419983,1842300,848.780029,977600,177.240005,4311800,64.639999,20674300,139.990005,13612900
17-03-2017,2378.25,5178040000,41.720001,10185800,160,166400,93.360001,1321300,46.509998,12295000,49.900002,1579700,53.18,6400300,11.37,3341500,15.45,3984300,19.030001,6854900,243.940002,5438100,45.02,13474500,58.669998,20985700,11.03,34529100,128.059998,13300800,63.900002,14449200,34.32,43392900,31.719999,765900,169.699997,5622900,34.997501,175540000,852.309998,3384400,852.119995,1712300,175.649994,5921000,64.870003,49219700,139.839996,20592800
20-03-2017,2373.469971,3054930000,41.700001,6229800,159.850006,91200,94.82,1498800,46.849998,5867100,49,905700,53.450001,4754700,11.19,2211700,15.23,2587500,18.379999,20237600,242.139999,2759100,44.59,9734200,57.630001,17663200,10.64,17890700,128.070007,5827500,64.110001,12971200,34.380001,17491000,31.620001,519300,168,3928600,35.365002,86168000,856.969971,2282700,848.400024,1231500,175.699997,2476100,64.93,14598100,139.940002,12099500
21-03-2017,2344.02002,4265590000,40.419998,7938700,157.050003,140100,92.110001,1492900,45.52,10366200,46.650002,963300,51.880001,6374900,11.29,9860300,14.96,9883500,17.08,17999300,233,5660900,42.66,20018400,55.849998,31766400,10.72,20446300,127.25,7578600,63.91,10550700,34.25,31388500,31.41,1925200,167.699997,4953100,34.959999,158119600,843.200012,4382900,830.460022,2463500,173.880005,3927700,64.209999,26640500,138.509995,29894800
22-03-2017,2348.449951,3572730000,40.349998,9943000,158.649994,100100,92.919998,1678700,45.740002,12064000,47.299999,975700,52.459999,5817400,11.18,5809000,14.96,5771700,17.049999,11418800,231.070007,6291300,42.209999,19046600,55.330002,27740900,10.71,14081900,126.260002,10272700,63.5,9549000,34.470001,26117900,31.549999,1654400,167.029999,2999800,35.355,103440800,848.059998,2658700,829.590027,1401500,174.779999,3450500,65.029999,20680000,139.589996,17055400
23-03-2017,2345.959961,3260600000,41.41,9516600,161.050003,112000,94.050003,1331300,45.919998,5589200,47.650002,502500,52.369999,3022300,11.23,4656800,14.57,15493100,16.91,8020200,231.899994,4770700,42.59,14888800,55.25,19000000,10.86,15675200,125.900002,8508100,63.279999,9461000,34.290001,20283400,31.73,1305300,165.289993,3947400,35.23,81385200,847.380005,1953000,817.580017,3487100,174.820007,3740000,64.870003,19269200,139.529999,13022800
24-03-2017,2343.97998,2975130000,41.73,6596600,162.5,115400,94.699997,856900,46,6290300,48.450001,505600,52.610001,3719700,11.26,3330500,14.67,4614500,16.83,6946500,228.410004,6387300,42.459999,10815300,55.830002,21127500,10.75,8928400,125.480003,6490300,63.18,9136500,34,27118700,31.91,912100,165,5243900,35.16,89582400,845.609985,2138300,814.429993,1981000,173.830002,3221700,64.980003,22617100,140.339996,16664700
27-03-2017,2341.590088,3240230000,41.740002,6050500,160.5,68500,95,1063900,46.099998,9023000,49,644000,52.880001,4260000,11.32,2989100,14.94,6564400,16.950001,8709700,225.479996,9194800,41.580002,21631100,55.389999,16854800,10.81,8982100,125.800003,5004300,63.189999,8015900,34.18,17886200,32.240002,1201800,164.600006,4383000,35.220001,94300400,846.820007,2755800,819.51001,1894300,173.770004,3259000,65.099998,18614700,140.320007,12800500
28-03-2017,2358.570068,3367780000,42.599998,6185800,161.25,142900,96.330002,1571800,46.529999,7321200,48,856500,54.189999,6854400,11.37,2742800,15.09,8679400,17.379999,13207400,229.330002,4471200,42.490002,12944900,55.959999,14878900,10.68,8421600,125.660004,5287600,63.34,10185000,34.16,18337500,32.029999,1908200,165.350006,7327100,35.950001,133499200,856,3041600,820.919983,1620500,174.509995,3523900,65.290001,20080400,141.759995,14679400
29-03-2017,2361.129883,3106940000,41.959999,5331400,160.050003,97700,94.300003,1317900,45.950001,6321100,46.75,1117800,53.48,4487500,11.27,2217100,14.91,3922900,17.43,6286500,228.449997,2636000,42.799999,14543900,55.669998,10329100,11.18,26944400,124.919998,3971800,63.639999,8135300,34.330002,17281000,32.139999,850700,163.440002,5900400,36.029999,116760000,874.320007,4485800,831.409973,1786300,173.940002,3085600,65.470001,13618400,142.649994,16527600
30-03-2017,2368.060059,3158420000,42.540001,3681400,161.350006,60300,93.660004,2143600,46.27,4909100,46.700001,661900,53.830002,2631300,11.4,1901000,15.08,4771200,17.26,10961900,231.220001,3156800,43.43,11264300,56.240002,12106500,11.08,21361800,124.660004,4711700,63.450001,5322000,34.349998,14993800,32.240002,847800,164.990005,2993800,35.982498,84829200,876.340027,2762700,831.5,1055300,173.860001,3168300,65.709999,15122800,142.410004,12404000
31-03-2017,2362.719971,3354110000,42.299999,5427700,160.25,95800,92.220001,1856900,45.959999,7052700,46.450001,1165000,53.759998,3119600,11.24,1882400,14.84,4236200,17.16,8172700,229.720001,2858400,42.84,11203300,55.66,11864600,11.03,8956100,124.550003,5657600,63.540001,7614000,34.209999,18611800,32.029999,1104500,164.009995,3496100,35.915001,78646800,886.539978,3957600,829.559998,1401900,174.139999,2913700,65.860001,21040300,142.050003,11478300
03-04-2017,2358.840088,3416400000,42.450001,5764700,159.949997,98700,92.370003,1978900,46.32,7398100,47.299999,773800,54,3446400,11.1,3098100,14.6,6509400,16.700001,10424800,228.960007,3735600,42.709999,12531800,55.490002,14550700,10.47,19768000,124.690002,4956400,63.470001,6643600,34.240002,18088000,32.110001,877300,165.589996,3473700,35.924999,79942800,891.51001,3422300,838.549988,1671500,174.5,4286500,65.550003,20400900,142.279999,13564000
